timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,tcp_flags,flow_duration,flow_packet_count,flow_byte_count,flow_pps,flow_bps,scan_distinct_ports,scan_pps,syn_count,port_repeat_count
1784862370.953168,172.27.112.252,142.251.153.119,40576,443,TCP,66,A,0.927,47,4969,50.71,5360.71,2,104.81,30,12
1784862370.9539294,142.251.153.119,172.27.112.252,443,40576,TCP,672,PA,0.865,86,96989,99.38,112082.73,6,84.47,0,0
1784862370.954555,142.251.153.119,172.27.112.252,443,40576,TCP,571,PA,0.866,87,97560,100.47,112661.14,6,84.67,0,0
1784862370.954983,142.251.153.119,172.27.112.252,443,40576,TCP,105,PA,0.866,88,97665,101.57,112726.68,6,84.87,0,0
1784862370.9552853,172.27.112.252,142.251.153.119,40576,443,TCP,66,A,0.929,48,5035,51.67,5419.54,2,104.97,30,12
1784862370.955755,172.27.112.252,142.251.153.119,40576,443,TCP,114,PA,0.93,49,5149,52.72,5539.44,2,105.16,30,12
1784862370.956252,172.27.112.252,142.251.153.119,40576,443,TCP,90,PA,0.93,50,5239,53.76,5633.25,2,105.35,30,12
1784862370.9566913,172.27.112.252,142.251.153.119,40576,443,TCP,66,FA,0.93,51,5305,54.81,5701.53,2,105.54,30,12
1784862370.9571044,172.27.112.252,142.250.182.238,42008,443,TCP,114,PA,1.249,16,2963,12.81,2372.47,2,105.74,30,11
1784862370.957406,172.27.112.252,142.250.182.238,42008,443,TCP,90,PA,1.249,17,3053,13.61,2443.94,2,105.93,30,11
1784862370.9576678,172.27.112.252,142.250.182.238,42008,443,TCP,66,FA,1.249,18,3119,14.41,2496.25,2,106.13,30,11
1784862370.9756827,172.27.112.252,142.250.182.238,42010,443,TCP,74,S,0.0,1,74,0.0,0.0,2,105.94,31,12
1784862370.987874,142.250.182.238,172.27.112.252,80,58692,TCP,66,A,0.222,5,1585,22.5,7133.23,24,37.49,0,0
1784862370.9893415,142.250.182.238,172.27.112.252,80,58698,TCP,74,SA,0.0,1,74,0.0,0.0,25,37.68,0,0
1784862370.9901729,172.27.112.252,142.250.182.238,58698,80,TCP,66,A,0.055,2,140,36.54,2557.81,2,106.55,31,40
1784862370.9906151,172.27.112.252,142.250.182.238,58698,80,TCP,86,PA,0.055,3,226,54.37,4095.95,2,106.74,31,40
1784862371.0211883,142.250.182.238,172.27.112.252,443,42008,TCP,78,A,1.24,14,8593,11.29,6929.88,25,37.64,0,0
1784862371.0221615,142.251.153.119,172.27.112.252,443,40576,TCP,78,A,0.934,89,97743,95.33,104698.53,6,83.91,0,0
1784862371.0232637,142.251.153.119,172.27.112.252,443,40576,TCP,78,A,0.935,90,97821,96.29,104658.52,6,84.09,0,0
1784862371.0243344,142.251.153.119,172.27.112.252,443,40576,TCP,66,A,0.936,91,97887,97.25,104609.29,6,84.28,0,0
1784862371.025446,142.251.153.119,172.27.112.252,443,40576,TCP,66,FA,0.937,92,97953,98.2,104555.63,6,84.47,0,0
1784862371.026571,172.27.112.252,142.251.153.119,40576,443,TCP,66,A,1.0,52,5371,51.98,5369.22,2,106.61,31,12
1784862371.027598,142.250.182.238,172.27.112.252,443,42008,TCP,78,A,1.246,15,8671,12.03,6956.83,25,37.79,0,0
1784862371.0286975,142.250.182.238,172.27.112.252,443,42008,TCP,66,A,1.248,16,8737,12.83,7003.6,25,37.98,0,0
1784862371.029556,142.250.182.238,172.27.112.252,443,42008,TCP,66,FA,1.248,17,8803,13.62,7051.65,25,38.18,0,0
1784862371.030479,172.27.112.252,142.250.182.238,42008,443,TCP,66,A,1.322,19,3185,14.37,2408.71,2,106.73,31,12
1784862371.0334115,142.250.182.238,172.27.112.252,443,42010,TCP,74,SA,0.0,1,74,0.0,0.0,26,38.35,0,0
1784862371.0342414,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.059,2,140,34.15,2390.76,2,106.85,31,12
1784862371.035533,172.27.112.252,142.250.182.238,42010,443,TCP,1636,PA,0.06,3,1776,50.13,29674.08,2,107.02,31,12
1784862371.0485609,142.250.182.238,172.27.112.252,80,58698,TCP,66,A,0.059,2,140,33.77,2364.09,26,38.43,0,0
1784862371.1099155,142.250.182.238,172.27.112.252,443,42010,TCP,66,A,0.077,2,140,26.14,1829.97,26,37.3,0,0
1784862371.1106067,142.250.182.238,172.27.112.252,443,42010,TCP,66,A,0.077,3,206,38.86,2668.56,26,37.49,0,0
1784862371.1133,142.250.182.238,172.27.112.252,443,42010,TCP,1414,A,0.08,4,1620,50.07,20278.24,26,37.67,0,0
1784862371.1139576,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.138,4,1842,28.93,13321.29,2,105.95,29,12
1784862371.1160638,142.250.182.238,172.27.112.252,443,42010,TCP,1414,PA,0.083,5,3034,60.49,36707.98,26,37.85,0,0
1784862371.1165967,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.141,5,1908,35.48,13540.18,2,106.1,29,12
1784862371.1176236,142.250.182.238,172.27.112.252,443,42010,TCP,1414,A,0.084,6,4448,71.25,52819.04,26,38.04,0,0
1784862371.1180613,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.142,6,1974,42.14,13864.45,2,106.27,29,12
1784862371.1192126,142.250.182.238,172.27.112.252,443,42010,TCP,1414,PA,0.086,7,5862,81.58,68320.78,26,38.23,0,0
1784862371.1197228,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.144,7,2040,48.6,14162.72,2,106.43,29,12
1784862371.1210275,142.250.182.238,172.27.112.252,443,42010,TCP,932,PA,0.088,8,6794,91.31,77542.94,26,38.42,0,0
1784862371.1216884,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.146,8,2106,54.79,14424.1,2,106.59,29,12
1784862371.122813,172.27.112.252,142.250.182.238,42010,443,TCP,146,PA,0.147,9,2252,61.17,15306.17,2,106.77,29,12
1784862371.1238577,172.27.112.252,142.250.182.238,42010,443,TCP,188,PA,0.148,10,2440,67.49,16467.02,2,106.95,29,12
1784862371.124614,172.27.112.252,142.250.182.238,42010,443,TCP,114,PA,0.149,11,2554,73.86,17148.85,2,107.13,29,12
1784862371.1251545,142.250.182.238,172.27.112.252,80,58698,TCP,1311,PA,0.136,3,1451,22.09,10683.81,25,38.58,0,0
1784862371.1254723,142.250.182.238,172.27.112.252,80,58698,TCP,66,FA,0.136,4,1517,29.38,11143.69,25,38.78,0,0
1784862371.125727,172.27.112.252,142.250.182.238,58698,80,TCP,66,A,0.19,4,292,21.02,1534.51,2,107.31,29,40
1784862371.1260304,172.27.112.252,142.250.182.238,58698,80,TCP,66,FA,0.191,5,358,26.23,1878.36,2,107.5,29,40
1784862371.1354156,172.27.112.252,142.250.182.238,58706,80,TCP,74,S,0.0,1,74,0.0,0.0,2,107.5,30,41
1784862371.2318532,142.250.182.238,172.27.112.252,80,58706,TCP,74,SA,0.0,1,74,0.0,0.0,26,38.82,0,0
1784862371.2328253,142.250.182.238,172.27.112.252,80,58698,TCP,66,A,0.243,5,1583,20.54,6501.46,26,39.02,0,0
1784862371.2333977,172.27.112.252,142.250.182.238,58706,80,TCP,66,A,0.098,2,140,20.41,1428.83,2,106.35,30,40
1784862371.233914,172.27.112.252,142.250.182.238,58706,80,TCP,86,PA,0.098,3,226,30.46,2294.45,2,106.55,30,40
1784862371.2343006,142.250.182.238,172.27.112.252,443,42010,TCP,716,PA,0.201,9,7510,44.8,37383.81,26,39.21,0,0
1784862371.2347322,172.27.112.252,142.250.182.238,42010,443,TCP,97,PA,0.259,12,2651,46.32,10233.57,2,106.73,30,12
1784862371.2351124,142.250.182.238,172.27.112.252,443,42010,TCP,97,PA,0.202,10,7607,49.58,37714.25,26,39.4,0,0
1784862371.277246,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.302,13,2717,43.11,9009.72,2,106.02,30,12
1784862371.2919452,142.250.182.238,172.27.112.252,80,58706,TCP,66,A,0.06,2,140,33.28,2329.76,26,39.51,0,0
1784862371.2996333,142.250.182.238,172.27.112.252,443,42010,TCP,66,A,0.266,11,7673,41.32,28821.84,26,39.65,0,0
1784862371.3018003,142.250.182.238,172.27.112.252,443,42010,TCP,486,PA,0.268,12,8159,44.71,30399.93,26,39.83,0,0
1784862371.3023195,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.327,14,2783,42.86,8520.17,2,105.66,29,12
1784862371.3030257,142.250.182.238,172.27.112.252,443,42010,TCP,317,PA,0.27,13,8476,48.22,31437.51,26,40.03,0,0
1784862371.3037064,142.250.182.238,172.27.112.252,443,42010,TCP,97,PA,0.27,14,8573,51.8,31717.21,26,40.22,0,0
1784862371.3047552,142.250.182.238,172.27.112.252,443,42010,TCP,105,PA,0.271,15,8678,55.28,31981.58,26,40.42,0,0
1784862371.3055928,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.33,15,2849,45.47,8635.69,2,105.79,29,12
1784862371.3061345,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.33,16,2915,48.42,8821.26,2,105.98,29,12
1784862371.306408,172.27.112.252,142.250.182.238,42010,443,TCP,66,A,0.331,17,2981,51.4,9013.53,2,106.18,29,12
1784862371.312771,172.27.112.252,142.251.153.119,40580,443,TCP,74,S,0.0,1,74,0.0,0.0,2,106.24,30,12
1784862371.3324773,172.27.112.252,142.250.182.238,,,OTHER,98,,26.031,27,2646,1.04,101.65,2,106.1,30,0
1784862371.359963,142.250.182.238,172.27.112.252,80,58706,TCP,1314,PA,0.128,3,1454,23.42,11349.65,26,40.17,0,0
1784862371.3606255,142.250.182.238,172.27.112.252,80,58706,TCP,66,FA,0.129,4,1520,31.06,11803.78,26,40.37,0,0
1784862371.3612516,172.27.112.252,142.250.182.238,58706,80,TCP,66,A,0.226,4,292,17.71,1292.97,2,106.46,30,40
1784862371.361976,172.27.112.252,142.250.182.238,58706,80,TCP,66,FA,0.227,5,358,22.07,1580.15,2,106.65,30,40
1784862371.3714743,172.27.112.252,142.250.182.238,58712,80,TCP,74,S,0.0,1,74,0.0,0.0,2,106.64,31,41
1784862371.4303296,142.251.153.119,172.27.112.252,443,40580,TCP,74,SA,0.0,1,74,0.0,0.0,7,77.29,0,0
1784862371.431646,142.250.182.238,172.27.112.252,,,OTHER,98,,25.91,27,2646,1.04,102.12,25,39.94,0,0
1784862371.4321783,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.119,2,140,16.75,1172.46,2,103.18,31,12
1784862371.4328427,142.250.182.238,172.27.112.252,80,58712,TCP,74,SA,0.0,1,74,0.0,0.0,26,40.14,0,0
1784862371.433136,142.250.182.238,172.27.112.252,80,58706,TCP,66,A,0.201,5,1586,24.84,7879.46,26,40.33,0,0
1784862371.4333918,172.27.112.252,142.250.182.238,58712,80,TCP,66,A,0.062,2,140,32.3,2261.07,2,103.36,31,40
1784862371.433763,172.27.112.252,142.250.182.238,58712,80,TCP,86,PA,0.062,3,226,48.16,3628.26,2,103.55,31,40
1784862371.4340804,172.27.112.252,142.251.153.119,40580,443,TCP,1640,PA,0.121,3,1780,24.73,14673.24,2,103.75,31,12
1784862371.4406142,172.27.112.252,8.8.8.8,40190,53,UDP,47,,0.0,1,47,0.0,0.0,2,103.61,31,0
1784862371.6210427,142.250.182.238,172.27.112.252,80,58712,TCP,66,A,0.188,2,140,10.63,743.89,24,38.97,0,0
1784862371.6416569,142.251.153.119,172.27.112.252,443,40580,TCP,66,A,0.211,2,140,9.46,662.48,6,74.55,0,0
1784862371.6490567,142.251.153.119,172.27.112.252,443,40580,TCP,66,A,0.219,3,206,13.72,941.81,6,74.65,0,0
1784862371.6528244,142.251.153.119,172.27.112.252,443,40580,TCP,2762,PA,0.222,4,2968,17.98,13339.64,6,74.8,0,0
1784862371.653611,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.341,4,1846,11.74,5416.03,2,95.27,29,12
1784862371.6544816,142.251.153.119,172.27.112.252,443,40580,TCP,2572,PA,0.224,5,5540,22.31,24715.36,6,74.98,0,0
1784862371.6548398,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.342,5,1912,14.62,5589.52,2,95.45,29,12
1784862371.6551623,172.27.112.252,142.251.153.119,40580,443,TCP,146,PA,0.342,6,2058,17.52,6010.67,2,95.64,29,12
1784862371.6554565,172.27.112.252,142.251.153.119,40580,443,TCP,192,PA,0.343,7,2250,20.43,6565.79,2,95.84,29,12
1784862371.6557515,172.27.112.252,142.251.153.119,40580,443,TCP,114,PA,0.343,8,2364,23.32,6892.52,2,96.04,29,12
1784862371.6942227,142.250.182.238,172.27.112.252,80,58712,TCP,1314,PA,0.261,3,1454,11.48,5562.78,24,38.6,0,0
1784862371.6950943,142.250.182.238,172.27.112.252,80,58712,TCP,66,FA,0.262,4,1520,15.25,5795.96,24,38.6,0,0
1784862371.695591,172.27.112.252,142.250.182.238,58712,80,TCP,66,A,0.324,4,292,12.34,900.91,2,95.47,29,39
1784862371.6959784,172.27.112.252,142.250.182.238,58712,80,TCP,66,FA,0.325,5,358,15.41,1103.22,2,95.66,29,39
1784862371.7086158,172.27.112.252,142.250.182.238,58716,80,TCP,74,S,0.0,1,74,0.0,0.0,2,95.55,30,40
1784862371.7698555,142.250.182.238,172.27.112.252,80,58712,TCP,66,A,0.337,5,1586,14.84,4706.05,24,37.4,0,0
1784862371.78677,142.250.182.238,172.27.112.252,80,58716,TCP,74,SA,0.0,1,74,0.0,0.0,25,37.37,0,0
1784862371.7873626,172.27.112.252,142.250.182.238,58716,80,TCP,66,A,0.079,2,140,25.4,1777.85,2,94.23,30,40
1784862371.7877936,172.27.112.252,142.250.182.238,58716,80,TCP,86,PA,0.079,3,226,37.89,2854.33,2,94.43,30,40
1784862371.8118956,142.251.153.119,172.27.112.252,443,40580,TCP,716,PA,0.382,6,6256,15.72,16395.59,6,72.78,0,0
1784862371.8128235,172.27.112.252,142.251.153.119,40580,443,TCP,97,PA,0.5,9,2461,18.0,4921.48,2,94.72,29,12
1784862371.8133504,142.251.153.119,172.27.112.252,443,40580,TCP,97,PA,0.383,7,6353,18.28,16586.56,6,72.96,0,0
1784862371.8571687,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.544,10,2527,18.37,4641.83,2,93.42,28,12
1784862371.8620048,142.250.182.238,172.27.112.252,80,58716,TCP,66,A,0.075,2,140,26.58,1860.84,24,36.25,0,0
1784862371.903059,142.251.153.119,172.27.112.252,443,40580,TCP,66,A,0.473,8,6419,16.92,13578.59,6,71.85,0,0
1784862371.9152374,142.251.153.119,172.27.112.252,443,40580,TCP,1069,PA,0.485,9,7488,18.56,15442.11,6,71.87,0,0
1784862371.9161725,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.603,11,2593,18.23,4297.31,2,93.29,28,12
1784862371.917064,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.487,10,8902,20.55,18289.24,6,72.04,0,0
1784862371.9174383,142.251.153.119,172.27.112.252,443,40580,TCP,1283,PA,0.487,11,10185,22.58,20909.09,6,72.24,0,0
1784862371.9179552,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.605,12,2659,19.83,4393.7,2,93.46,28,12
1784862371.918272,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.606,13,2725,21.47,4500.41,2,93.66,28,12
1784862371.918632,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.488,12,11599,24.57,23753.72,6,72.42,0,0
1784862371.9189076,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.606,14,2791,23.1,4604.57,2,93.84,28,12
1784862371.9292727,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.499,13,13013,26.06,26081.13,6,73.77,0,0
1784862371.930022,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.617,15,2857,24.3,4628.59,2,94.79,28,11
1784862371.9328573,142.251.153.119,172.27.112.252,443,40580,TCP,2762,PA,0.503,14,15775,27.86,31391.3,6,73.92,0,0
1784862371.933602,142.251.153.119,172.27.112.252,443,40580,TCP,2762,PA,0.503,15,18537,29.8,36832.93,6,74.11,0,0
1784862371.9341588,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.504,16,19951,31.76,39598.73,6,74.31,0,0
1784862371.9344397,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.622,16,2923,25.74,4701.86,2,94.91,28,11
1784862371.9347544,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.622,17,2989,27.33,4805.6,2,95.1,28,11
1784862371.9350197,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.622,18,3055,28.93,4909.61,2,95.3,28,11
1784862371.93536,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.505,17,21365,33.66,42304.38,6,74.49,0,0
1784862371.9357073,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.623,19,3121,30.5,5010.14,2,95.49,28,11
1784862371.936062,142.251.153.119,172.27.112.252,443,40580,TCP,2762,PA,0.506,18,24127,35.59,47707.04,6,74.69,0,0
1784862371.9363794,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.624,20,3187,32.07,5110.58,2,95.68,28,11
1784862371.937344,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.507,19,25541,37.47,50375.28,6,74.87,0,0
1784862371.9380007,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.625,21,3253,33.59,5202.89,2,95.85,28,11
1784862371.93857,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.508,20,26955,39.35,53035.92,6,75.06,0,0
1784862371.938986,142.250.182.238,172.27.112.252,80,58716,TCP,1314,PA,0.152,3,1454,19.71,9552.22,24,36.16,0,0
1784862371.9393108,142.250.182.238,172.27.112.252,80,58716,TCP,66,FA,0.153,4,1520,26.22,9964.55,24,36.35,0,0
1784862371.9396403,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.627,22,3319,35.1,5294.57,2,96.02,28,11
1784862371.9402547,172.27.112.252,142.250.182.238,58716,80,TCP,66,A,0.232,4,292,17.27,1260.58,2,96.21,28,39
1784862371.9406354,172.27.112.252,142.250.182.238,58716,80,TCP,66,FA,0.232,5,358,21.55,1542.97,2,96.41,28,39
1784862371.9409983,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.511,21,28369,41.12,55552.64,6,75.22,0,0
1784862371.9413393,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.629,23,3385,36.59,5385.26,2,96.59,28,11
1784862371.941642,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.511,22,29783,43.03,58248.14,6,75.42,0,0
1784862371.941939,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.512,23,31197,44.96,60978.14,6,75.61,0,0
1784862371.9422135,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.629,24,3451,38.13,5482.63,2,96.78,28,11
1784862371.9424834,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.63,25,3517,39.7,5585.09,2,96.98,28,11
1784862371.94289,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.513,24,32611,46.82,63623.73,6,75.8,0,0
1784862371.943406,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.631,26,3583,41.23,5681.57,2,97.16,28,11
1784862371.9439557,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.514,25,34025,48.67,66244.69,6,75.99,0,0
1784862371.9445927,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.632,27,3649,42.73,5775.36,2,97.34,28,11
1784862371.9450593,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.515,26,35439,50.51,68849.72,6,76.18,0,0
1784862371.9453616,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.633,28,3715,44.26,5872.68,2,97.53,28,11
1784862371.9516249,172.27.112.252,142.250.182.238,58724,80,TCP,74,S,0.0,1,74,0.0,0.0,2,97.6,29,40
1784862371.9533722,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.523,27,36853,51.62,70458.88,6,76.25,0,0
1784862371.95385,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.641,29,3781,45.24,5897.87,2,97.76,29,11
1784862371.9750357,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.545,28,38267,51.4,70252.56,6,76.12,0,0
1784862371.97581,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.663,30,3847,45.25,5802.07,2,97.53,29,11
1784862371.9844,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.554,29,39681,52.34,71617.24,6,76.18,0,0
1784862371.9853883,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.555,30,41095,54.05,74037.21,6,76.36,0,0
1784862371.9860413,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.673,31,3913,46.04,5811.93,2,97.53,29,11
1784862371.9863756,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.674,32,3979,47.51,5907.03,2,97.73,29,11
1784862371.9866798,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.556,31,42509,55.72,76406.91,6,76.54,0,0
1784862371.9869683,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.674,33,4045,48.95,5999.73,2,97.91,29,11
1784862371.989084,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.559,32,43923,57.27,78608.77,6,76.71,0,0
1784862371.9897573,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.677,34,4111,50.22,6072.5,2,98.06,29,11
1784862371.9902124,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.56,33,45337,58.94,80975.86,6,76.89,0,0
1784862371.9905481,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.678,35,4177,51.64,6162.79,2,98.24,29,11
1784862372.0076046,142.250.182.238,172.27.112.252,80,58716,TCP,66,A,0.221,5,1586,22.64,7181.85,24,36.53,0,0
1784862372.00916,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.579,34,46751,58.74,80768.03,6,76.8,0,0
1784862372.0097413,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.697,36,4243,51.65,6087.78,2,98.27,29,11
1784862372.0105288,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.58,35,48165,60.32,83014.59,6,76.98,0,0
1784862372.0110276,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.698,37,4309,52.99,6171.08,2,98.44,29,11
1784862372.015819,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.585,36,49579,61.49,84679.57,6,77.1,0,0
1784862372.017158,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.704,38,4375,53.95,6211.07,2,98.52,29,11
1784862372.0178242,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.587,37,50993,62.98,86797.39,6,77.27,0,0
1784862372.01818,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.705,39,4441,55.29,6295.64,2,98.7,29,11
1784862372.0196366,142.250.182.238,172.27.112.252,80,58724,TCP,74,SA,0.0,1,74,0.0,0.0,25,36.65,0,0
1784862372.0209846,142.251.153.119,172.27.112.252,443,40580,TCP,2762,PA,0.591,38,53755,64.34,91009.12,6,77.42,0,0
1784862372.022481,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.71,40,4507,56.36,6350.48,2,98.82,29,11
1784862372.0238578,172.27.112.252,142.250.182.238,58724,80,TCP,66,A,0.072,2,140,27.69,1938.17,2,98.8,29,40
1784862372.0248334,172.27.112.252,142.250.182.238,58724,80,TCP,86,PA,0.073,3,226,40.98,3087.07,2,98.61,29,40
1784862372.025737,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.595,39,55169,65.5,92657.55,6,78.31,0,0
1784862372.0262628,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.713,41,4573,57.46,6409.32,2,98.44,29,11
1784862372.0268755,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.597,40,56583,67.05,94851.04,6,78.5,0,0
1784862372.0276117,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.597,41,57997,68.64,97101.51,6,78.69,0,0
1784862372.0282001,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.715,42,4639,58.71,6484.22,2,98.6,29,11
1784862372.028909,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.716,43,4705,60.04,6569.96,2,100.23,28,11
1784862372.0299318,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.6,42,59411,70.05,99084.02,6,78.86,0,0
1784862372.0304685,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.718,44,4771,61.31,6647.65,2,100.4,28,11
1784862372.0311005,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.601,43,60825,71.57,101244.91,6,79.04,0,0
1784862372.031776,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.719,45,4837,62.59,6727.35,2,100.58,28,11
1784862372.032775,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.602,44,62239,73.04,103310.61,6,79.22,0,0
1784862372.0335655,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.721,46,4903,63.82,6802.22,2,100.75,28,11
1784862372.0340948,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.604,45,63653,74.53,105426.74,6,79.4,0,0
1784862372.0344596,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.722,47,4969,65.13,6885.24,2,100.93,28,11
1784862372.0351171,142.251.153.119,172.27.112.252,443,40580,TCP,1414,PA,0.605,46,65067,76.06,107586.53,6,79.59,0,0
1784862372.0355604,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.723,48,5035,66.41,6966.07,2,101.11,28,11
1784862372.0380192,142.251.153.119,172.27.112.252,443,40580,TCP,1414,A,0.608,47,66481,77.34,109399.6,6,79.74,0,0
1784862372.038764,172.27.112.252,142.251.153.119,40580,443,TCP,66,A,0.726,49,5101,67.49,7026.24,2,101.25,28,11
